cpu_utilization,memory_usage,disk_io,network_latency,process_count,thread_count,context_switches,cache_miss_rate,temperature,power_consumption,uptime,status,status_label,cpu_level,memory_level,latency_level,temperature_level,cpu_utilization_norm,memory_usage_norm,network_latency_norm,temperature_norm,power_consumption_norm,system_pressure_score,pressure_level
9.9358748676555,93.75058243320154,36.1938592873339,12.28227096515423,389,1945,1901,0.1597275398507333,52.24138353437376,82.14124581961875,673.4494635265077,0,Normal,Low,High,Low,Warning,0.05196021710066299,0.9306210406116334,0.05670154917750422,0.34213604217129756,0.12842952928609472,0.30196967566943855,Low
79.69642894148315,48.55085149914645,14.469369488762576,104.29069482765097,421,842,239,0.0429633768800836,49.52322293917025,224.10681185483557,855.2310424068891,0,Normal,High,Low,High,Normal,0.7864977646671191,0.42828480498784804,0.5191554042080517,0.30030889317338316,0.69646736386703,0.5461428461806864,Medium
24.129559302917567,39.82547250483736,39.66153130968669,163.92323289840445,574,1148,1367,0.0146414074173778,47.5685164198184,264.9464676749772,501.7824541025647,0,Normal,Low,Low,High,Normal,0.20141135455831494,0.331313563172563,0.8188811897218772,0.2702298018288914,0.859876494017289,0.4963424806597871,Medium
29.568979314363684,97.9517408500404,42.8722248147823,8.011746953241486,556,1112,1426,0.0700352199507435,70.95277429463907,57.37620974444575,140.82773340131655,0,Normal,Low,High,Low,Critical,0.25868524362695877,0.9773114536022108,0.035236989636075536,0.6300675686119638,0.02933875778189526,0.38612800265182085,Medium
20.647103576068112,87.70988201593,46.11307971574189,70.52452062144616,102,306,849,0.0867158244323126,65.62714373087222,98.74293777117236,145.82731572817525,0,Normal,Low,High,Medium,Warning,0.16474314681441385,0.8634865102629817,0.3494394502142201,0.5481165817969831,0.19485682859472356,0.42412850353666454,Medium
36.370431162792265,39.07392261567421,8.899408282000127,133.0394338158737,129,516,1334,0.0431279362027963,63.06333270746801,194.77964389386344,892.2073661866841,0,Normal,Low,Low,High,Warning,0.33030052574396834,0.32296106340311764,0.6636526645049943,0.508664569333976,0.579122422778925,0.48094024915299627,Medium
76.89139304042033,51.74025376248305,15.892260497050051,27.01765921439093,794,3176,1462,0.1724739918194779,82.03818622469453,256.94775866475686,74.09386431126866,0,Normal,High,Medium,Low,Critical,0.75696238870921,0.463730863929924,0.13076473616802667,0.8006502697665189,0.8278717658814432,0.5959960048910246,Medium
54.34165665287405,47.35703161070192,43.15731402768109,47.9534086016586,400,1200,1752,0.0163803114373497,39.5244642701272,172.51876914350848,503.3954994441252,0,Normal,Medium,Low,Low,Normal,0.5195269456528228,0.415017049264944,0.23599225345018862,0.14644764988178136,0.4900513934989639,0.3614070583497401,Medium
24.46372104431769,23.41861108042905,10.728469938566803,107.56303611346694,600,3000,109,0.1018875945564159,41.032147222032734,246.0881829527636,331.34722150292305,0,Normal,Low,Low,High,Normal,0.2049298808842214,0.14897263246297932,0.5356028856350001,0.16964792715099355,0.7844200328719179,0.36871467180102246,Medium
88.39385742444388,96.20373914319332,1.1699545029312732,190.69310757647935,788,3940,996,0.0205407067226448,63.348969235821706,155.5627407437441,275.9272383309742,0,Normal,High,High,High,Warning,0.8780765640735511,0.957884687576488,0.9534322582420987,0.5130599540848916,0.4222063101855517,0.7449319548325162,High
88.56027622039527,46.38811880977829,43.67053820233009,58.18118103050746,389,1556,1052,0.1119610752878182,52.992264994436994,146.88367145236327,173.0294300485273,0,Normal,High,Low,Medium,Warning,0.8798288559793426,0.4042488433706704,0.28739920717830514,0.3536906319792941,0.38747929951571874,0.4625293676046661,Medium
87.70495037937066,88.77961743741172,16.9960226458171,98.01795682292136,170,680,1623,0.0980933556968716,41.29627869635446,95.41321448712418,300.4323131828341,0,Normal,High,High,Medium,Normal,0.8708227786340919,0.8753752284839939,0.48762729243190556,0.17371239138868022,0.18153381755164247,0.5178143016980628,Medium
27.68564008124623,27.042060491259857,21.310378731808548,80.58624174981924,114,570,170,0.1582289169782483,74.89112302614218,87.898487904964,716.0281767088741,0,Normal,Low,Low,Medium,Critical,0.2388547907313905,0.18924256105316425,0.40001179488357674,0.6906710147398386,0.15146561767464445,0.33404915581652295,Medium
47.86773769719387,59.30837295734978,22.87036726031126,179.5819377339859,489,978,1242,0.1410382517959041,62.24487727754681,236.31833457923008,598.0143969715687,0,Normal,Medium,Medium,High,Warning,0.4513603919896059,0.5478406678720775,0.8975851617279859,0.4960701489469412,0.7453285568945012,0.6276369854862223,Medium
98.57401733338314,12.156524661184283,42.56545543269419,15.306082942192011,345,1380,1754,0.1703515189789526,43.14548512009143,92.33990111483502,83.56161208961232,0,Normal,High,Low,Low,Normal,0.9852676521121142,0.023809186128153494,0.07189986958084557,0.20216804362278068,0.1692367632606695,0.29047630294091265,Low
78.34118524944908,78.77984354580776,17.55671508507956,113.6633706768121,991,1982,1006,0.113425838894153,47.18634363477119,151.93499049281093,754.0953173835359,0,Normal,High,Medium,High,Normal,0.7722278467870504,0.7642407444950052,0.5662644611447722,0.26434891383010084,0.40769082270157037,0.5549545577916999,Medium
7.580905016428183,62.282250842165055,44.72171440696761,169.37782013879885,254,1016,1560,0.1662630522120373,76.99842288848237,186.2503901520865,355.14741896983304,0,Normal,Low,Medium,High,Critical,0.02716377157239508,0.5808914535956133,0.8462971022114837,0.7230982177097162,0.5449948595861122,0.5444890809350641,Medium
11.194436169746744,66.30306251227773,31.23001776435435,197.63539783545576,696,2088,226,0.1466357501861939,51.28575944417133,116.09893522881224,218.00933971618625,0,Normal,Low,Medium,High,Warning,0.06521212635760196,0.6255775470031916,0.988325681672573,0.3274308657084254,0.26430228278594853,0.4541697007055482,Medium
49.07348079717161,14.654879429918813,26.837049477650528,140.04637400683967,606,2424,359,0.1581051657758284,43.29370188910498,258.10017917832045,817.6326456409371,0,Normal,Medium,Low,High,Normal,0.464056156686594,0.05157515074439999,0.6988710322071009,0.20444880837687907,0.8324828731473342,0.4502868042324616,Medium
91.37591955684822,28.993449718775388,16.955110849245656,76.60715965763838,327,981,327,0.1241286552783964,92.76406884230175,151.19181902448048,636.2811984950197,0,Normal,High,Low,Medium,Critical,0.909475921984455,0.21092971490408238,0.3800120842509712,0.9657005214596895,0.4047172177395894,0.5741670920677575,Medium
56.176670805507854,16.689778511822215,12.941873117778105,82.95304615425484,184,368,544,0.1467194722535273,35.722904692351946,144.18311944639095,722.6693445295514,0,Normal,Medium,Low,Medium,Normal,0.5388485639128914,0.07419040803805542,0.41190785586349604,0.0879491199698101,0.3766737516882605,0.2979139398945027,Low
52.29218826325757,36.00228842234306,31.578863696090085,70.98476172881001,427,2135,1721,0.0863258434576004,39.54941220269843,94.54428756679246,306.3952316217115,0,Normal,Medium,Low,Medium,Normal,0.4979472505843076,0.288823843424033,0.3517527196455281,0.1468315495287294,0.17805703525844985,0.2926824796882096,Low
15.020001495879905,66.4695106913936,22.89781384277223,121.11900686158371,101,202,877,0.0261465906489744,76.62310561929473,104.9494716107306,749.1476664255919,0,Normal,Low,Medium,High,Critical,0.10549307610090923,0.6274274020796629,0.6037380700885101,0.7173228226254437,0.219690639644379,0.45473440210778093,Medium
67.39410994880794,60.956738588563766,45.61528448666831,148.14174837293194,790,1580,1338,0.0891512224713253,57.67123352085305,122.81991769712712,276.13495063313104,0,Normal,Medium,Medium,High,Warning,0.6569615913635565,0.5661601084750256,0.7395601009505208,0.42569076105787196,0.2911945245751367,0.5359134172844222,Medium
83.09980025702141,65.09348394520512,25.09029708958844,164.07404515419725,917,1834,1512,0.0429460763183799,78.94053473428943,137.33226584767598,680.3736187462829,0,Normal,High,Medium,High,Critical,0.8223332601382108,0.6121346540585199,0.8196392041095757,0.7529835017832661,0.34926186476435883,0.6712704969707863,High
41.13990071321842,59.43261442401049,26.077950918358365,83.9020288269512,629,1887,339,0.1295820621087269,65.93057424544736,225.32445267585865,218.87419153434067,0,Normal,Medium,Medium,Medium,Warning,0.380520231038386,0.5492214502214631,0.41667764407333957,0.5527857810216514,0.7013394330214595,0.5201089078752599,Medium
78.6831258379061,34.572591610827345,21.41944077566404,143.6249919495488,759,3036,479,0.0600160466559439,32.61400704812829,299.07633647857733,634.2318895319262,0,Normal,High,Low,High,Normal,0.7758282797909631,0.2729346224145552,0.7168579250785685,0.04010929578367808,0.9964381780309967,0.5604336602197523,Medium
96.6252821205771,32.005674760998275,39.67388685257296,183.3282958139255,116,580,431,0.192046884536535,74.46961586876014,176.63956806704812,457.03657780016806,0,Normal,High,Low,High,Critical,0.9647486180666552,0.24440667941897248,0.9164151521099763,0.6841848480627788,0.5065396854323067,0.6632589966181379,High
24.357813617130464,22.335371518292312,21.81712070735425,184.2441340956904,52,104,1884,0.0615267964669832,82.37461870032493,226.33830415609648,157.27112445874133,0,Normal,Low,Low,High,Critical,0.20381473805217265,0.1369338332781695,0.9210183495804566,0.8058273043062594,0.7053960927841382,0.5545980636002392,Medium
54.71631496350042,86.41637874131429,14.197757987737992,141.10177154021386,619,1238,1025,0.0286452130244591,65.92386658619706,110.92708801835133,594.2278562642958,0,Normal,Medium,High,High,Warning,0.5234718770014419,0.8491109033221904,0.704175684079282,0.5526825633297371,0.24360849786147676,0.5746099051188256,Medium
32.27810601803468,65.483142268712,43.23951284038198,127.7435363696947,937,1874,1692,0.1773184540722944,49.99135403341413,286.77411529629444,12.46087021163198,0,Normal,Low,Medium,High,Normal,0.2872107522239134,0.6164651996472867,0.6370343605821707,0.30751251059909657,0.9472140790041512,0.5590873804113237,Medium
80.32116980821473,26.785991125365378,30.244582846896773,106.77368902947634,500,1500,516,0.0887381507888882,31.008919968579065,252.59765945640768,690.3872841026131,0,Normal,High,Low,High,Normal,0.7930759180405558,0.18639668302106543,0.5316354597556686,0.015410160438473645,0.8104659892305761,0.46739684209726795,Medium
59.87136975870996,25.94884418391156,29.984000768681085,37.45633596824359,559,1677,264,0.0775994584862226,88.93435755543712,221.2690520487516,945.1322823316724,0,Normal,Medium,Low,Low,Critical,0.5777515678255224,0.17709288331819967,0.1832317397703415,0.9067687920771993,0.6851128151526686,0.5059915596287863,Medium
65.28532966727886,88.5732041373523,30.9302881510324,25.60230086847828,817,2451,949,0.178223788833243,75.95368264835336,128.34821730115976,896.1859392524196,0,Normal,Medium,High,Low,Critical,0.6347573770060905,0.8730812130553222,0.12365084489764529,0.7070217188578443,0.3133145599026495,0.5303651427439103,Medium
80.80184516350994,76.84577773869874,36.22314766207767,97.65649035108667,917,3668,1319,0.134156401511718,32.9117972267674,70.40077016854289,975.312212746003,0,Normal,High,Medium,Medium,Normal,0.7981371464287437,0.7427461179360709,0.48581048527070414,0.044691701324407654,0.08145310710120403,0.4305677116122261,Medium
42.617194902933214,69.34591719148342,16.340331476315775,32.72938708528441,487,1948,338,0.11111260764551,84.6384680438168,292.056137720774,438.7855671208816,0,Normal,Medium,Medium,Low,Critical,0.3960752687750257,0.659394920105091,0.15947309201083082,0.8406634960920415,0.9683487010396455,0.6047910956045269,Medium
91.9335564986691,46.61776967853698,2.65837417081714,115.82298520819786,826,1652,378,0.0721544739320652,33.448974844164624,231.3008673763556,829.6707532892373,0,Normal,High,Low,High,Normal,0.9153475105507397,0.4068011141593678,0.5771191418739182,0.05295780903006227,0.7252524829238971,0.535495611707597,Medium
55.637742388383295,33.57780078506658,40.71906488297347,129.49484332994243,999,4995,169,0.0655738882200554,76.24594760057184,84.143150399244,142.5170504912889,0,Normal,Medium,Low,High,Critical,0.5331739650929106,0.26187881592369766,0.6458368008491483,0.7115191020238287,0.13643962338289775,0.45776966145449666,Medium
20.00570816935806,98.15056868015414,7.316347640200234,105.5975039064881,996,2988,1898,0.1201071365830591,75.11436719505437,187.96060105214852,18.004484282255245,0,Normal,Low,High,High,Critical,0.15798963094401813,0.9795211663959065,0.5257237038367935,0.6941063037115363,0.5518378182237508,0.5818357246224011,Medium
71.11041622603624,81.75156175205201,36.36916712331666,8.248915790010116,577,2308,118,0.1052649791174111,89.54962723044008,202.75222473374708,159.50459233576638,0,Normal,High,High,Low,Critical,0.6960921076721309,0.7972675281994779,0.03642905051759521,0.9162365830589608,0.6110226059204168,0.6114095750737163,Medium
80.35982829163417,37.160130082264885,5.033449616079109,12.4878638016641,829,3316,337,0.0624405267586972,40.75293008736009,160.8629386848391,444.0166380233118,0,Normal,High,Low,Low,Normal,0.7934829691022991,0.30169174791979425,0.05773490238386653,0.16535132425146953,0.44341365676537714,0.35233492008456124,Medium
35.09235932141503,86.28083166506453,19.39008425939611,23.554895751615607,151,755,1010,0.0449691442811512,66.87263125327605,167.9407146727652,163.55824599759418,0,Normal,Low,High,Low,Warning,0.3168431819994583,0.8476044738230313,0.11336015248759579,0.5672821867529801,0.4717335138836389,0.46336470178934086,Medium
86.43202941488153,78.30387537532134,4.088277421745374,31.575515192679465,965,2895,1496,0.1654218078900002,65.4057513242773,186.49734880120243,454.73181237962433,0,Normal,High,Medium,Low,Warning,0.8574196705895047,0.7589509771867059,0.1536734871209132,0.5447097878076974,0.5459829995991633,0.5721473844607969,Medium
91.0836092027478,36.73724948901985,26.588470301758505,197.9866401400973,486,1944,1363,0.1406719111034987,32.27364919627768,250.37650836050688,236.50779994518783,0,Normal,High,Low,High,Normal,0.9063980661176284,0.29699198000217125,0.9900911000007258,0.034871857419260986,0.8015786379239953,0.6059863282927564,Medium
31.305926300891848,48.38975688174757,33.00365286629718,69.55450835576137,848,4240,1465,0.1987256745342185,71.49000493069855,252.92256581782985,216.94788349390004,0,Normal,Low,Low,Medium,Critical,0.27697427238649397,0.4264944477885658,0.34456396280924906,0.6383344921706219,0.8117660164916799,0.49962663832932214,Medium
98.43453990794607,26.7358100851924,9.400223917731228,59.102701354615945,783,3915,1539,0.1080020201384288,46.5119075687148,290.1495575048272,919.5735935797476,0,Normal,High,Low,Medium,Normal,0.983799036970196,0.1858389860105024,0.2920309637988712,0.25397066838195215,0.9607200222862877,0.5352719354895619,Medium
18.36759516463205,19.994719994029843,19.2097533034817,11.401060497181584,70,210,1458,0.1989337057826213,51.61195185371648,92.97503605156476,520.6564862871738,0,Normal,Low,Low,Low,Warning,0.1407412658026697,0.11092053516096326,0.05227239844434694,0.33245032575802996,0.17177808848623274,0.16163252273044854,Low
24.19148849823655,75.04858295557271,46.581735061109626,127.42875774643372,436,1308,1438,0.097557041851074,45.68800494933497,77.56189549898089,674.8955818969653,0,Normal,Low,Medium,High,Normal,0.20206343251062345,0.7227726348338067,0.6354522164512615,0.24129242645563506,0.11010646466859896,0.38233743498398515,Medium
22.50135972761248,34.076067161847995,22.67706673826538,130.78596624112487,582,1746,169,0.1116417882218349,33.63500761750481,202.6349593713776,399.37438941631103,0,Normal,Low,Low,High,Normal,0.18426737199006235,0.26741639880036244,0.6523262584719297,0.055820487763145986,0.6105533994475233,0.3540767832946048,Medium
89.9290224507477,83.80534291716282,40.32463487985128,35.91428922615427,141,282,297,0.0497303378427111,40.83082868086197,225.9589334168002,165.94789366186097,0,Normal,High,High,Low,Normal,0.8942409476353218,0.8200926352954028,0.1754810857478115,0.16655003049527303,0.7038781406548185,0.5520485679657254,Medium
67.15779247087139,99.60478403629835,46.432052507950246,183.929066643998,845,3380,1116,0.0384067311432106,43.47502337739216,134.98592459714803,714.4993487083001,0,Normal,Medium,High,High,Normal,0.6544733075046453,0.9956828791471963,0.9194347537365852,0.20723898969305835,0.33987359801517264,0.6233407056193315,Medium
19.44990690611592,16.89578325366838,48.74294542388704,160.29821577243032,182,910,1385,0.1886417039867038,67.52616173171839,296.2121667038275,444.11299990096046,0,Normal,Low,Low,High,Warning,0.15213737099200916,0.07647988287343953,0.80066108471319,0.5773387362978165,0.9849779567804614,0.5183190063313833,Medium
46.83072474499316,52.57316125753302,45.017778964877095,46.8335440446941,888,1776,943,0.1964309809179914,38.77215799814056,260.2986359163247,841.5630589068345,0,Normal,Medium,Medium,Low,Normal,0.4404412563718179,0.47298754769860996,0.23036357664278814,0.1348711350187606,0.8412794189559567,0.4239885869375867,Medium
63.45331238163119,82.18563033797227,16.552861128789488,97.68409645239092,554,1662,293,0.1140363429761417,89.84640317903609,173.28298204117883,82.61134018584956,0,Normal,Medium,High,Medium,Critical,0.615467313990323,0.8020916361078159,0.4859492393916267,0.9208033815928028,0.49310919020048094,0.6634841522566098,High
12.929088073991412,81.00558068871102,48.16607142189846,92.21978038357112,502,2008,1596,0.0617282502261394,45.06612743715883,231.05001304346536,384.18120686827694,0,Normal,Low,High,Medium,Normal,0.08347698925242515,0.7889769186878403,0.4584844277466888,0.23172295384752523,0.7242487553579121,0.45738200897847825,Medium
88.82955499869718,78.39974424978716,40.8073668455563,70.35556842412183,890,3560,231,0.1907665356003357,72.36340302818228,163.26468488501138,162.09870209382314,0,Normal,High,Medium,Medium,Critical,0.8826642029179039,0.7600164350670395,0.34859026063256526,0.651774372221275,0.45302361183307593,0.6192137765343719,Medium
81.34233586694585,41.40954417717198,42.0216035983349,163.70930785229703,736,1472,474,0.1613821041570538,40.24279315739609,99.90558659791095,694.416574126091,0,Normal,High,Low,High,Normal,0.8038281952034441,0.3489184600247102,0.817805957062661,0.15750131957676589,0.19950886176278645,0.4655125587260735,Medium
52.99464348978064,50.84679301165471,1.7434762244199038,22.743632638609046,774,3870,1193,0.0441635896105992,81.68362532971351,89.84211073434534,338.0449306402724,0,Normal,Medium,Medium,Low,Critical,0.5053436903949696,0.4538012094613273,0.10928257199763275,0.7951942744844981,0.15924251269276432,0.40457285180623836,Medium
96.8770284496212,63.54715216073232,47.75770430259639,83.64753372573075,197,394,866,0.0666847276646324,34.64832701218665,122.49484980131238,416.86151478046486,0,Normal,High,Medium,Medium,Normal,0.967399358640608,0.5949491869863647,0.4153984977114622,0.07141348156146139,0.2898938509766912,0.46781087517531744,Medium
44.68729303113447,97.65465252159316,39.12642096858829,86.17819497929419,983,3932,1820,0.010799243602447,77.94356568193766,273.9324589070869,350.1539686428836,0,Normal,Medium,High,Medium,Critical,0.417872182840554,0.9740097031387472,0.42811813797218273,0.7376421076167066,0.895831572023914,0.6906947407184209,High
98.4904803084673,39.47925438446436,38.630407328887095,94.27639531822176,281,1405,845,0.120580467833384,55.55575333646519,143.93331103453028,840.8974828088484,0,Normal,High,Low,Medium,Warning,0.984388056440501,0.32746579895585437,0.4688214106545142,0.3931376790101566,0.37567420909989624,0.5098974308321844,Medium
68.45239988634458,93.0829498945172,4.994711815500726,172.4086482286271,933,1866,1568,0.110015282851635,60.25875480145061,276.67667037459694,564.0320531442542,0,Normal,Medium,High,High,Warning,0.6681047611054388,0.9232011730741043,0.8615306870859578,0.46550762777642035,0.9068118116916786,0.76503121214672,High
65.29377095912443,34.242122636244474,12.39585851259323,44.41520717009875,214,428,470,0.0411388998898084,53.810746602510086,249.52676860511076,708.8223038117459,0,Normal,Medium,Low,Low,Warning,0.6348462588375617,0.269261889474516,0.21820850253685076,0.3662854551966334,0.7981786280195315,0.45735614681301867,Medium
20.765715053099576,99.0167018926334,48.15082159175706,21.48171152894228,363,1089,1563,0.0744720520456349,56.13308408695646,201.72896001147288,741.2208192928666,0,Normal,Low,High,Low,Warning,0.16599205580902593,0.9891471108100526,0.10293988882351424,0.4020216645128852,0.6069282815481284,0.4534058003007212,Medium
88.78313703894118,70.32373181448327,25.53317666546834,123.9438841014005,706,2824,1992,0.1884519077727613,30.34613839950497,274.35566678677776,707.554085141931,0,Normal,High,Medium,High,Normal,0.8821754491404308,0.6702620581766044,0.6179365023048217,0.0052112547918931424,0.8975249269287049,0.6146220382684909,Medium
45.61152035245844,51.71603323226959,20.49504289362555,35.59306052063138,347,1041,329,0.1333087818538151,31.69970743715197,97.36580257860868,944.602159687988,0,Normal,Medium,Medium,Low,Normal,0.42760375219249414,0.46346168423082373,0.17386652213527165,0.026040021832563875,0.18934658470561722,0.2560637130193541,Low
20.412173549335535,65.20513852572444,42.15710004019877,15.91148508506933,272,816,1265,0.1739699232431621,81.60585502108756,69.05552350170464,652.670637594289,0,Normal,Low,Medium,Low,Critical,0.16226947199951422,0.6133755495353106,0.0749427491679992,0.7939975422927905,0.07607045675190412,0.3441311539495037,Medium
6.1977143976971085,34.52780521361861,5.279680291583272,85.90319489363964,402,2010,1746,0.1692791981491887,43.87652608280692,237.5937564567349,649.2503703704505,0,Normal,Low,Low,Medium,Normal,0.012599589014091243,0.272436879845826,0.426735929209051,0.21341732717322162,0.7504318217333513,0.3351243093951083,Medium
58.17678994564634,34.675647176031994,21.430158797281905,44.70963974077005,465,2325,1206,0.1849252965465879,69.47432901141349,276.35405778720303,809.6143113580943,0,Normal,Medium,Low,Low,Warning,0.5599086404496006,0.27407995101751775,0.21968838309166805,0.6073172015969088,0.9055209623634244,0.513303027703824,Medium
55.10296410165425,20.219908945914447,19.409337946682097,72.88210715472874,111,444,854,0.0178927319352208,72.46615204549005,145.77358134440584,17.352081958481012,0,Normal,Medium,Low,Medium,Critical,0.5275430647016949,0.1134232175454849,0.36128918021844253,0.6533554776437821,0.3830375662227494,0.40772970126643077,Medium
73.33859412507006,20.26452679348589,18.142717964489243,52.68250494038904,657,3285,1642,0.0598694645807769,75.36877731087628,51.163756413971015,59.21178224044456,0,Normal,High,Low,Medium,Critical,0.71955350862038,0.11391908690416258,0.2597616947779209,0.6980211753493039,0.00448126144787165,0.3591473454199278,Medium
89.57451503669121,41.29045673220202,16.076919939000582,19.434656081959734,673,2692,1561,0.0889588782582883,68.82721077521069,241.58277606346763,249.125955414858,0,Normal,High,Low,Low,Warning,0.8905081933593223,0.3475949579245861,0.09265095392845374,0.5973593238568352,0.7663928334264775,0.5389012524991349,Medium
12.543625541087804,78.65699301067345,11.293672882713825,112.50909338191612,425,2125,1589,0.1316185547513858,70.87114340147548,141.23484935081268,182.37716051774743,0,Normal,Low,Medium,High,Critical,0.07941829580658287,0.7628754205408919,0.5604628186169465,0.6288114296122257,0.3648770251465823,0.47928899794464586,Medium
74.49216658233442,64.71740508383462,9.472629346535587,6.3766651898576505,648,1944,1053,0.1255440794983576,67.79780682648098,196.40535824654648,154.06320218531673,0,Normal,High,Medium,Low,Warning,0.7316999471765078,0.6079550265338747,0.02701872186206129,0.5815188203860183,0.5856272907292007,0.5067639613375325,Medium
22.80413468927031,19.232610429791876,32.37989972906403,193.3086942508855,454,1816,1696,0.0567601714701471,90.33161305081164,102.34923097240537,553.0145227157869,0,Normal,Low,Low,High,Critical,0.18745541401113494,0.10245067833392311,0.9665787516822356,0.9282698078362808,0.20928646134372536,0.47880822264146,Medium
86.52682004993058,86.70128724783198,46.050347219225245,68.92477382525828,978,2934,1999,0.0466327496362163,73.19803897957763,220.3299183487038,196.82846968827943,0,Normal,High,High,Medium,Critical,0.8584177601477888,0.852277290902464,0.3413987834805364,0.6646177790308774,0.6813551189150838,0.6796133464953501,High
82.81103381685733,64.12308642910597,25.93373061724419,139.33634458747096,304,1520,1451,0.0931082371490469,52.94077252852644,182.97414546910045,966.5579111429432,0,Normal,High,Medium,High,Warning,0.819292719597877,0.6013499474856618,0.6953022737349106,0.3528982641377062,0.5318858290848775,0.6001458068082066,Medium
56.37540672362672,96.47700191063018,15.60075306498557,162.26221163694254,500,1500,1023,0.0576176783545331,53.18136484508145,57.02908666175777,184.68032294818272,0,Normal,Medium,High,High,Warning,0.5409411360813107,0.9609216479099609,0.8105325445282726,0.3566005070037302,0.027949836160054756,0.5393891343366659,Medium
72.4730658692146,70.31669206700869,8.79884968838909,56.54185431237147,439,2195,1336,0.1933712517139659,35.17443985933593,51.52943741088429,167.35772664198615,0,Normal,High,Medium,Medium,Normal,0.7104400058558705,0.6701838205372858,0.2791596033612727,0.07950932420087782,0.00594443767739823,0.349047438326541,Medium
34.8632607524561,25.76573773337629,41.67702488757712,149.99900311290358,674,1348,282,0.1934372458559084,94.46604308393032,159.4333178601309,573.4860230427855,0,Normal,Low,Low,High,Critical,0.3144309090003651,0.17505789321583562,0.7488950572318851,0.9918905597969498,0.4376934054381109,0.5335935649366293,Medium
49.76095039861739,52.640502607704,48.603110767187474,166.6517502295172,815,2445,454,0.0315370166604712,87.89976536619834,90.98388856902449,181.9957197196936,0,Normal,Medium,Medium,High,Critical,0.4712948066912665,0.4737359592410606,0.8325952965973138,0.8908484517824682,0.16381103608119474,0.5664571100786608,Medium
83.0555052824948,68.36478377924837,18.10861467192474,49.02212952851109,397,1588,1874,0.1439678215534925,32.7994784641262,276.4089617359679,665.5961488814579,0,Normal,High,Medium,Low,Normal,0.8218668601448297,0.6484908980066865,0.24136387152413113,0.04296333633061563,0.9057406460588256,0.5320851224130176,Medium
48.63019373145532,12.543823094497991,15.256570852054317,198.50644070231849,551,1653,1069,0.0533633078350258,86.01563190838365,76.08966982608374,858.5771117109127,0,Normal,Medium,Low,High,Critical,0.4593886049671139,0.02811350460601447,0.9927037278858145,0.8618553411432235,0.10421574125867358,0.48925538397216795,Medium
38.99083520591697,11.341923773932711,30.473154695772124,5.117047885575782,371,1113,664,0.1463121061370521,38.99756899565943,229.0464552722222,436.3433993309903,0,Normal,Low,Low,Low,Normal,0.3578918369803018,0.014755956500862907,0.02068761810248724,0.1383397672237994,0.7162320464501165,0.24958144505151356,Low
51.95018248877849,21.646270053871117,38.99112006671786,44.18309556687267,593,2372,1343,0.1557502631172539,45.53818129652882,137.48772583742652,350.5211472656969,0,Normal,Medium,Low,Low,Normal,0.4943461312099751,0.12927536654735602,0.2170418603838492,0.2389869349183091,0.3498838969825093,0.2859068380083997,Low
83.68367898153575,32.64979915409236,23.314737373933557,156.22413049912157,113,452,1718,0.0191517131116405,74.25106112912442,283.7428961478396,689.8897877221384,0,Normal,High,Low,High,Critical,0.8284811592206508,0.25156528448616666,0.7801838679402944,0.6808217201905424,0.9350854536669237,0.6952274971009155,High
36.84476450023291,48.6594211168608,31.87358434318651,39.63207398609482,203,406,1807,0.1421161824086078,77.4639399441397,83.23271001579967,805.8547812103453,0,Normal,Low,Low,Low,Critical,0.3352949764194022,0.4294914151144727,0.19416746056255416,0.7302616102194923,0.13279673589707977,0.3644024396426003,Medium
21.50735134789566,53.86964263838095,36.1109043331413,139.95371279793508,566,2830,1094,0.1803914276850643,62.87373299129062,244.43109042153935,303.5535754533348,0,Normal,Low,Medium,High,Warning,0.17380104919215286,0.48739625241770784,0.6984052973159809,0.5057470023614771,0.777789613401725,0.5286278429378088,Medium
72.64133193142418,22.42248480441071,48.06902210495278,171.25055059159783,444,2220,127,0.0510974566899161,92.90332941510694,289.8063619637873,811.6837063896953,0,Normal,High,Low,High,Critical,0.7122117483873774,0.13790198417900956,0.8557098427082046,0.9678434679576029,0.9593468156882752,0.7266027717840939,High
83.46793020726777,70.60524212042478,9.086829195484087,191.88364025421777,945,3780,913,0.0319578564846425,61.82497376851246,289.2437448272542,766.947730481484,0,Normal,High,Medium,High,Warning,0.8262094516970329,0.6733906791761912,0.9594161280145314,0.489608659265971,0.9570956513470918,0.7811441139001637,High
14.560560459735669,63.652425552688136,49.87174219744311,95.37525556465364,379,1137,1300,0.1176966622513333,46.793418325568936,114.05088785397209,483.4053909061386,0,Normal,Low,Medium,Medium,Normal,0.10065543258701705,0.5961191638498019,0.4743445153417729,0.2583025656187201,0.25610756044296307,0.33710584756805495,Medium
27.788040711814748,36.501768895704416,20.21567610682021,194.25071547344132,512,2560,1502,0.1083172577192164,30.588893005305167,124.11680190772104,458.5536674293954,0,Normal,Low,Low,High,Normal,0.2399330090604401,0.29437491940548066,0.9713135501670197,0.008946771039407069,0.29638366528905624,0.36219038299228073,Medium
18.48733902729442,11.22938950917628,36.43680699360113,82.91283703965404,771,3084,550,0.1782962824680633,86.3745519041638,87.37128321769563,105.54811482252454,0,Normal,Low,Low,Medium,Critical,0.1420020981510348,0.013505284477639762,0.41170575632441153,0.8673784144187018,0.14935614692550128,0.31678954005945786,Low
